reinforcement_ratio,warning_signal_points,warning_pecks,punishment_period,feed_time,total_reinforcements,skip_to_next_value,warning_alarm_volume,warning_display_volume,punishment_condition,subject,is_spot_on,random_warning,Time,Reinforcers,Quarter,Pecks,Event,x,y
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:05:07.783628,17,1,1,peck,0.7277777777777777,0.34111111111111114,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:05:07.784690,17,1,1,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:05:07.871877,18,1,1,reinforcement,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:05:12.872623,18,1,1,starting-again,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:05:15.674087,18,1,1,peck,0.7631944444444444,0.35444444444444445,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:05:17.106093,18,1,1,peck,0.7277777777777777,0.3666666666666667,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:05:17.106633,18,1,1,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:05:17.194787,19,1,1,reinforcement,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:05:22.195071,19,1,1,starting-again,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:05:25.225520,19,1,1,peck,0.7590277777777777,0.3422222222222222,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:05:26.384189,19,1,1,peck,0.7590277777777777,0.3422222222222222,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:05:27.080465,19,1,1,peck,0.74375,0.3666666666666667,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:05:27.081017,19,1,1,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:05:27.170279,20,1,1,reinforcement,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:05:32.180000,20,1,1,starting-again,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:05:34.609771,20,1,1,peck,0.7118055555555556,0.34111111111111114,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:05:34.610800,20,1,1,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:05:34.694632,21,1,1,reinforcement,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:05:37.195628,21,0,1,blind-peck,0.5027777777777778,0.18777777777777782,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:05:37.491215,21,0,1,blind-peck,0.4951388888888889,0.21333333333333337,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:05:37.789367,21,0,1,blind-peck,0.49444444444444446,0.21333333333333337,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:05:37.925726,21,0,1,blind-peck,0.4930555555555556,0.21333333333333337,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:05:38.121461,21,0,1,blind-peck,0.49444444444444446,0.21333333333333337,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:05:39.708166,21,1,1,starting-again,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:05:41.458167,21,1,1,peck,0.7263888888888889,0.2666666666666667,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:05:41.865743,21,1,1,peck,0.7263888888888889,0.2666666666666667,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:05:42.842711,21,1,1,peck,0.7270833333333333,0.31666666666666665,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:05:42.843740,21,1,1,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:05:42.938735,22,1,1,reinforcement,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:05:47.941289,22,1,1,starting-again,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:05:50.767978,22,1,1,peck,0.7270833333333333,0.31666666666666665,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:05:50.769069,22,1,1,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:05:50.858395,23,1,1,reinforcement,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:05:55.850081,23,1,1,starting-again,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:05:57.421105,23,1,1,peck,0.7111111111111111,0.2911111111111111,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:05:57.422166,23,1,1,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:05:57.511028,24,1,1,reinforcement,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:06:02.514254,24,1,1,starting-again,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:06:04.089742,24,1,1,peck,0.7270833333333333,0.31666666666666665,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:06:04.090780,24,1,1,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:06:04.175715,25,1,1,reinforcement,0,0,False
