Time,Operant,Reinforcers,Event,x,y
0:00:07.855501,??,0,click,0.785982478097622,0.6704119850187267
0:00:08.323937,??,0,click,0.785982478097622,0.6704119850187267
0:00:25.277886,??,0,click,0.7571964956195244,0.49063670411985016
0:00:31.916931,??,0,click,0.28410513141426785,0.8258426966292135
0:00:32.031286,01,0,click,0.28410513141426785,0.8258426966292135
0:00:32.123326,02,0,click,0.28410513141426785,0.8258426966292135
0:00:32.312703,03,0,click,0.28410513141426785,0.8258426966292135
0:00:32.660056,04,0,click,0.28410513141426785,0.8258426966292135
0:00:32.715570,05,0,click,0.28410513141426785,0.8258426966292135
0:00:32.918385,06,0,click,0.28410513141426785,0.8258426966292135
0:00:33.070300,07,0,click,0.28410513141426785,0.8258426966292135
0:00:33.418725,08,0,click,0.28410513141426785,0.8258426966292135
0:00:33.495298,09,0,click,0.28410513141426785,0.8258426966292135
0:00:33.595853,10,0,click,0.28410513141426785,0.8258426966292135
0:00:33.781362,11,0,click,0.28410513141426785,0.8258426966292135
0:00:34.105282,12,0,click,0.28410513141426785,0.8258426966292135
0:00:34.164774,13,0,click,0.28410513141426785,0.8258426966292135
0:00:34.302581,14,0,click,0.28410513141426785,0.8258426966292135
0:00:34.463083,15,0,click,0.28410513141426785,0.8258426966292135
0:00:34.834319,16,0,click,0.28410513141426785,0.8258426966292135
0:00:34.835511,17,0,click,0.28410513141426785,0.8258426966292135
0:00:34.991296,18,0,click,0.28410513141426785,0.8258426966292135
0:00:35.188348,19,0,click,0.28410513141426785,0.8258426966292135
0:00:35.543996,20,0,click,0.28410513141426785,0.8258426966292135
0:00:35.545413,21,0,click,0.28410513141426785,0.8258426966292135
0:00:35.718476,22,0,click,0.28410513141426785,0.8258426966292135
0:00:35.923208,23,0,click,0.28410513141426785,0.8258426966292135
0:00:36.269636,24,0,click,0.28410513141426785,0.8258426966292135
0:00:36.328790,25,0,click,0.28410513141426785,0.8258426966292135
0:00:36.457513,26,0,click,0.28410513141426785,0.8258426966292135
0:00:36.643393,27,0,click,0.28410513141426785,0.8258426966292135
0:00:37.075862,28,0,click,0.28410513141426785,0.8258426966292135
0:00:37.168973,29,0,click,0.28410513141426785,0.8258426966292135
0:00:37.274574,30,0,click,0.28410513141426785,0.8258426966292135
0:00:37.450247,31,0,click,0.28410513141426785,0.8258426966292135
0:00:37.811059,32,0,click,0.28410513141426785,0.8258426966292135
0:00:37.866628,33,0,click,0.28410513141426785,0.8258426966292135
0:00:38.045714,34,0,click,0.28410513141426785,0.8258426966292135
0:00:38.194407,35,0,click,0.28410513141426785,0.8258426966292135
0:00:38.504122,36,0,click,0.28410513141426785,0.8258426966292135
0:00:38.559931,37,0,click,0.28410513141426785,0.8258426966292135
0:00:38.748508,38,0,click,0.28410513141426785,0.8258426966292135
0:01:31.835116,39,0,click,0.2428035043804756,0.6441947565543071
0:01:31.896750,40,0,click,0.2428035043804756,0.6441947565543071
0:01:31.992723,41,0,click,0.2428035043804756,0.6441947565543071
0:01:32.207535,42,0,click,0.2428035043804756,0.6441947565543071
0:01:32.338475,43,0,click,0.2490613266583229,0.6460674157303371
