reinforcement_ratio,warning_signal_points,warning_pecks,punishment_period,feed_time,total_reinforcements,skip_to_next_value,warning_alarm_volume,warning_display_volume,punishment_condition,subject,is_spot_on,random_warning,Time,Reinforcers,Quarter,Pecks,Event,x,y
30,[],3,30,5,38,3,100,100,0,Pigeon,True,False,0:00:31.340118,1,2.0,14,peck,0.6798611111111111,0.3666666666666667,False
30,[],3,30,5,38,3,100,100,0,Pigeon,True,False,0:00:31.341155,1,2.0,15,green,0,0,False
30,[],3,30,5,38,3,100,100,0,Pigeon,True,False,0:00:31.573139,1,3.0,15,peck,0.7,0.35444444444444445,False
30,[],3,30,5,38,3,100,100,0,Pigeon,True,False,0:00:31.635131,1,3.0,16,green,0,0,False
30,[],3,30,5,38,3,100,100,0,Pigeon,True,False,0:00:32.053093,1,3.0,16,peck,0.7118055555555556,0.34111111111111114,False
30,[],3,30,5,38,3,100,100,0,Pigeon,True,False,0:00:32.053610,1,3.0,17,green,0,0,False
30,[],3,30,5,38,3,100,100,0,Pigeon,True,False,0:00:32.263069,1,3.0,17,peck,0.7277777777777777,0.3422222222222222,False
30,[],3,30,5,38,3,100,100,0,Pigeon,True,False,0:00:32.412140,1,3.0,18,green,0,0,False
30,[],3,30,5,38,3,100,100,0,Pigeon,True,False,0:00:32.633723,1,3.0,18,peck,0.7118055555555556,0.3666666666666667,False
30,[],3,30,5,38,3,100,100,0,Pigeon,True,False,0:00:32.634238,1,3.0,19,green,0,0,False
30,[],3,30,5,38,3,100,100,0,Pigeon,True,False,0:00:32.857879,1,3.0,19,peck,0.7111111111111111,0.31666666666666665,False
30,[],3,30,5,38,3,100,100,0,Pigeon,True,False,0:00:32.858388,1,3.0,20,green,0,0,False
30,[],3,30,5,38,3,100,100,0,Pigeon,True,False,0:00:33.129442,1,3.0,20,peck,0.7166666666666667,0.34111111111111114,False
30,[],3,30,5,38,3,100,100,0,Pigeon,True,False,0:00:33.129958,1,3.0,21,green,0,0,False
30,[],3,30,5,38,3,100,100,0,Pigeon,True,False,0:00:33.365373,1,3.0,21,peck,0.6958333333333333,0.36,False
30,[],3,30,5,38,3,100,100,0,Pigeon,True,False,0:00:33.365922,1,3.0,22,green,0,0,False
30,[],3,30,5,38,3,100,100,0,Pigeon,True,False,0:00:33.624667,1,3.0,22,peck,0.7111111111111111,0.32666666666666666,False
30,[],3,30,5,38,3,100,100,0,Pigeon,True,False,0:00:33.625689,1,3.0,23,green,0,0,False
30,[],3,30,5,38,3,100,100,0,Pigeon,True,False,0:00:33.760195,1,4.0,23,peck,0.7118055555555556,0.34111111111111114,False
30,[],3,30,5,38,3,100,100,0,Pigeon,True,False,0:00:33.908708,1,4.0,24,green,0,0,False
30,[],3,30,5,38,3,100,100,0,Pigeon,True,False,0:00:34.118852,1,4.0,24,peck,0.6958333333333333,0.3666666666666667,False
30,[],3,30,5,38,3,100,100,0,Pigeon,True,False,0:00:34.119880,1,4.0,25,green,0,0,False
30,[],3,30,5,38,3,100,100,0,Pigeon,True,False,0:00:34.378127,1,4.0,25,peck,0.6798611111111111,0.34111111111111114,False
30,[],3,30,5,38,3,100,100,0,Pigeon,True,False,0:00:34.379156,1,4.0,26,green,0,0,False
30,[],3,30,5,38,3,100,100,0,Pigeon,True,False,0:00:34.611816,1,4.0,26,peck,0.7118055555555556,0.34111111111111114,False
30,[],3,30,5,38,3,100,100,0,Pigeon,True,False,0:00:34.612333,1,4.0,27,green,0,0,False
30,[],3,30,5,38,3,100,100,0,Pigeon,True,False,0:00:34.724234,1,4.0,27,peck,0.6958333333333333,0.3666666666666667,False
30,[],3,30,5,38,3,100,100,0,Pigeon,True,False,0:00:34.725262,1,4.0,28,green,0,0,False
30,[],3,30,5,38,3,100,100,0,Pigeon,True,False,0:00:34.773533,1,4.0,28,peck,0.6958333333333333,0.3488888888888889,False
30,[],3,30,5,38,3,100,100,0,Pigeon,True,False,0:00:34.847541,1,4.0,29,green,0,0,False
30,[],3,30,5,38,3,100,100,0,Pigeon,True,False,0:00:35.939541,1,4.0,29,peck,0.7229166666666667,0.31666666666666665,False
30,[],3,30,5,38,3,100,100,0,Pigeon,True,False,0:00:35.940575,1,4.0,30,green,0,0,False
30,[],3,30,5,38,3,100,100,0,Pigeon,True,False,0:00:36.026371,2,4.0,30,reinforcement,0,0,False
30,[],3,30,5,38,3,100,100,0,Pigeon,True,False,0:00:36.032618,2,0,30,blind-peck,0.7118055555555556,0.34111111111111114,False
30,[],3,30,5,38,3,100,100,0,Pigeon,True,False,0:00:36.107444,2,0,1,green,0,0,False
30,[],3,30,5,38,3,100,100,0,Pigeon,True,False,0:00:36.243023,2,1.0,1,blind-peck,0.6965277777777777,0.38555555555555554,False
30,[],3,30,5,38,3,100,100,0,Pigeon,True,False,0:00:36.243536,2,1.0,2,green,0,0,False
30,[],3,30,5,38,3,100,100,0,Pigeon,True,False,0:00:36.330141,2,1.0,2,blind-peck,0.6958333333333333,0.37,False
30,[],3,30,5,38,3,100,100,0,Pigeon,True,False,0:00:36.330659,2,1.0,3,green,0,0,False
30,[],3,30,5,38,3,100,100,0,Pigeon,True,False,0:00:41.029988,2,1,3,starting-again,0,0,False
