reinforcement_ratio,warning_signal_points,warning_pecks,punishment_period,feed_time,total_reinforcements,skip_to_next_value,warning_alarm_volume,warning_display_volume,punishment_condition,subject,is_spot_on,random_warning,Time,Reinforcers,Quarter,Pecks,Event,x,y
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:00.007773,0,1,0,Start,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:01.594376,0,1,0,peck,0.6921473245309242,0.3348164627363738,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:01.684812,0,1,1,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:01.782393,0,1.0,1,peck,0.6921473245309242,0.3348164627363738,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:01.856448,0,1.0,2,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:01.954314,0,1.0,2,peck,0.6921473245309242,0.3348164627363738,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:02.040792,0,1.0,3,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:02.153700,0,1.0,3,peck,0.6921473245309242,0.3348164627363738,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:02.252236,0,1.0,4,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:02.350901,0,1.0,4,peck,0.6921473245309242,0.3348164627363738,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:02.437986,0,1.0,5,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:02.510638,0,1.0,5,peck,0.6921473245309242,0.3348164627363738,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:02.597377,0,1.0,6,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:02.682256,0,1.0,6,peck,0.6921473245309242,0.3348164627363738,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:02.769092,0,1.0,7,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:02.854774,0,1.0,7,peck,0.6921473245309242,0.3348164627363738,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:02.928977,0,1.0,8,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:03.028417,0,1.0,8,peck,0.6921473245309242,0.3348164627363738,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:03.115195,0,1.0,9,green,0,0,False
