Time,Operant,Reinforcers,Event,x,y
0:00:03.532637,??,0,click,0.29716520039100686,0.662771285475793
0:00:03.917020,01,0,click,0.2981427174975562,0.662771285475793
0:00:04.116591,02,0,click,0.2981427174975562,0.662771285475793
0:00:05.381373,03,0,click,0.2981427174975562,0.662771285475793
0:00:05.383406,04,0,click,0.2981427174975562,0.662771285475793
0:00:05.385465,05,0,click,0.2981427174975562,0.662771285475793
0:00:06.560295,06,0,click,0.30303030303030304,0.6894824707846411
0:00:06.566754,07,0,click,0.30303030303030304,0.6894824707846411
0:00:07.162980,07,0,click,0.30303030303030304,0.6894824707846411
0:00:07.163860,07,0,click,0.30303030303030304,0.6894824707846411
0:00:07.769969,07,0,click,0.30303030303030304,0.6894824707846411
0:00:12.113153,00,0,click,0.29716520039100686,0.8430717863105175
0:00:12.115072,01,0,click,0.29423264907135877,0.8447412353923205
0:00:12.731834,02,0,click,0.2932551319648094,0.8397328881469115
0:00:14.425825,03,0,click,0.2913000977517107,0.7295492487479132
0:00:14.447242,04,0,click,0.2913000977517107,0.7295492487479132
0:00:14.449309,05,0,click,0.3040078201368524,0.666110183639399
0:00:16.719744,06,0,click,0.7126099706744868,0.7245409015025042
0:00:18.041177,06,0,click,0.6959921798631477,0.8063439065108514
