Time,Operant,Reinforcers,Event,x,y
0:00:46.437999,??,0,click,0.34017595307917886,0.7762938230383973
0:00:47.044753,01,0,click,0.3411534701857282,0.8013355592654424
0:00:47.348015,02,0,click,0.3411534701857282,0.7829716193656093
0:00:54.113504,03,0,click,0.3509286412512219,0.7495826377295493
0:00:55.662058,04,0,click,0.3509286412512219,0.8380634390651085
0:00:55.998984,05,0,click,0.32649071358748777,0.7813021702838063
0:00:56.932475,06,0,click,0.34017595307917886,0.7445742904841403
0:00:57.366444,07,0,click,0.3411534701857282,0.7746243739565943
0:00:57.596912,08,0,click,0.3020527859237537,0.7595993322203672
0:00:58.903208,09,0,click,0.32746823069403713,0.7996661101836394
0:00:59.109778,10,0,click,0.32942326490713586,0.8046744574290484
0:00:59.582565,11,0,click,0.32746823069403713,0.7479131886477463
0:01:00.435464,12,0,click,0.3675464320625611,0.7679465776293823
0:01:00.711132,13,0,click,0.3460410557184751,0.7512520868113522
0:01:01.031126,14,0,click,0.3362658846529814,0.7145242070116862
0:01:01.638047,15,0,click,0.32649071358748777,0.681135225375626
0:01:02.873299,16,0,click,0.38025415444770283,0.6444073455759599
0:01:03.189956,16,0,click,0.3343108504398827,0.672787979966611
0:01:04.642839,17,0,click,0.2697947214076246,0.7195325542570952
0:01:04.948642,18,0,click,0.3235581622678397,0.7762938230383973
0:01:05.237364,19,0,click,0.3313782991202346,0.7429048414023371
0:01:05.558839,20,0,click,0.3088954056695992,0.6260434056761268
0:01:05.849259,21,0,click,0.37438905180840665,0.5809682804674458
0:01:06.506163,21,0,click,0.2854349951124145,0.7545909849749582
0:01:07.506428,22,0,click,0.3421309872922776,0.27212020033388984
0:01:07.760566,22,0,click,0.4418377321603128,0.4841402337228714
0:01:08.052836,22,0,click,0.32649071358748777,0.7445742904841403
0:01:08.733765,23,0,click,0.3489736070381232,0.7879799666110183
0:01:08.999224,24,0,click,0.30009775171065495,0.656093489148581
0:01:09.353893,25,0,click,0.32746823069403713,0.7879799666110183
0:01:10.849687,26,0,click,0.32453567937438904,0.7278797996661102
0:01:11.111011,27,0,click,0.34408602150537637,0.7378964941569282
0:01:11.330448,28,0,click,0.33724340175953077,0.7195325542570952
0:01:11.610381,29,0,click,0.3597262952101662,0.7078464106844742
0:01:11.941341,30,0,click,0.8729227761485826,0.0
0:01:14.165861,30,0,click,0.29521016617790813,0.684474123539232
0:01:17.673050,31,0,click,0.26588465298142716,0.7328881469115192
0:01:18.527595,32,0,click,0.447702834799609,0.5742904841402336
0:01:18.780361,32,0,click,0.30791788856304986,0.7612687813021703
0:01:19.099340,33,0,click,0.3333333333333333,0.7278797996661102
0:01:19.230943,34,0,click,0.34995112414467255,0.7562604340567612
0:01:19.508560,35,0,click,0.35777126099706746,0.23038397328881466
0:01:19.765255,35,0,click,0.31378299120234604,0.7362270450751252
0:01:20.333676,36,0,click,0.3587487781036168,0.7646076794657763
0:01:21.558758,37,0,click,0.32160312805474095,0.7128547579298832
0:01:22.556418,38,0,click,0.3978494623655914,0.5492487479131887
0:01:22.825274,38,0,click,0.3479960899315738,0.7646076794657763
0:01:23.145401,39,0,click,0.2668621700879765,0.0
0:01:23.465236,39,0,click,0.31378299120234604,0.7445742904841403
0:01:23.781012,40,0,click,0.34017595307917886,0.7946577629382303
0:01:24.059184,41,0,click,0.30009775171065495,0.681135225375626
0:01:24.756377,42,0,click,0.3010752688172043,0.646076794657763
0:01:24.999245,43,0,click,0.3313782991202346,0.7696160267111853
0:01:25.343030,44,0,click,0.32942326490713586,0.7212020033388982
0:01:26.062412,45,0,click,0.3128054740957967,0.684474123539232
0:01:48.570935,46,0,click,0.2932551319648094,0.8013355592654424
0:01:48.864319,47,0,click,0.30009775171065495,0.7512520868113522
0:01:49.028636,48,0,click,0.3010752688172043,0.7495826377295493
0:01:49.356495,49,0,click,0.30791788856304986,0.7028380634390652
0:01:49.552791,50,0,click,0.34701857282502446,0.6961602671118531
0:01:49.859127,51,0,click,0.3362658846529814,0.7395659432387311
0:01:50.064404,52,0,click,0.2756598240469208,0.7662771285475793
0:01:50.365098,53,0,click,0.2375366568914956,0.7562604340567612
0:01:50.601167,54,0,click,0.2375366568914956,0.7045075125208682
