reinforcement_ratio,warning_signal_points,warning_pecks,punishment_period,feed_time,total_reinforcements,skip_to_next_value,warning_alarm_volume,warning_display_volume,punishment_condition,subject,is_spot_on,random_warning,Time,Reinforcers,Quarter,Pecks,Event,x,y
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:03.620000,0,2.0,9,peck,0.6949270326615705,0.38264738598442716,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:03.731731,0,2.0,10,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:03.807206,0,2.0,10,peck,0.6949270326615705,0.38264738598442716,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:03.906124,0,2.0,11,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:03.980514,0,2.0,11,peck,0.6949270326615705,0.38264738598442716,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:04.092749,0,2.0,12,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:04.228321,0,3.0,12,peck,0.6949270326615705,0.38264738598442716,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:04.352199,0,3.0,13,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:04.438369,0,3.0,13,peck,0.6949270326615705,0.38264738598442716,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:04.536732,0,3.0,14,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:04.623678,0,3.0,14,peck,0.6949270326615705,0.38264738598442716,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:04.722816,0,3.0,15,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:04.822980,0,3.0,15,peck,0.6949270326615705,0.38264738598442716,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:04.947817,0,3.0,16,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:05.033209,0,3.0,16,peck,0.6949270326615705,0.38264738598442716,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:05.144756,0,3.0,17,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:05.231932,0,3.0,17,peck,0.6949270326615705,0.38264738598442716,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:05.331893,0,3.0,18,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:05.418564,0,4.0,18,peck,0.6949270326615705,0.38264738598442716,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:05.505556,0,4.0,19,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:05.591776,0,4.0,19,peck,0.6970118137595552,0.38264738598442716,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:05.679034,0,4.0,20,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:05.777633,0,4.0,20,peck,0.6977067407922168,0.38264738598442716,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:05.864469,0,4.0,21,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:05.975764,0,4.0,21,peck,0.6977067407922168,0.38264738598442716,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:06.038435,0,4.0,22,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:06.582129,0,4.0,22,peck,0.6977067407922168,0.38264738598442716,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:06.655850,0,4.0,23,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:06.748490,1,4.0,23,reinforcement,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:11.744816,1,1,23,starting-again,0,0,False
