Time,Operant,Reinforcers,Event,x,y
0:00:18.144882,??,0,click,0.6197458455522972,0.46076794657762943
0:00:18.528889,??,0,click,0.5395894428152492,0.4774624373956594
0:00:23.185332,??,0,click,0.39882697947214074,0.5525876460767947
0:00:23.297203,??,0,click,0.39100684261974583,0.5342237061769616
0:00:36.364290,??,0,click,0.386119257086999,0.7262103505843072
0:00:36.617674,01,0,click,0.32746823069403713,0.7328881469115192
0:00:36.618990,02,0,click,0.3284457478005865,0.7813021702838063
0:00:36.981491,03,0,click,0.3460410557184751,0.7078464106844742
0:00:39.111566,04,0,click,0.3255131964809384,0.7111853088480802
0:00:39.242415,05,0,click,0.3313782991202346,0.7078464106844742
0:00:39.357974,06,0,click,0.3460410557184751,0.7195325542570952
0:00:39.717653,07,0,click,0.32160312805474095,0.20200333889816358
0:00:39.907134,07,0,click,0.36950146627565983,0.6894824707846411
0:00:40.503947,08,0,click,0.27663734115347016,0.8430717863105175
0:00:40.593873,09,0,click,0.270772238514174,0.7145242070116862
0:00:41.038942,10,0,click,0.2873900293255132,0.7362270450751252
0:00:41.125363,11,0,click,0.2678396871945259,0.7178631051752922
0:00:41.242847,12,0,click,0.32649071358748777,0.7295492487479132
0:00:41.617866,13,0,click,0.3020527859237537,0.8030050083472454
0:00:41.700107,14,0,click,0.29716520039100686,0.669449081803005
0:00:41.997082,15,0,click,0.3587487781036168,0.6193656093489148
0:00:56.662080,15,0,click,0.26881720430107525,0.7879799666110183
0:00:56.773591,16,0,click,0.25513196480938416,0.7412353923205341
0:00:57.937865,17,0,click,0.35581622678396874,0.21702838063439067
0:00:57.975190,17,0,click,0.2482893450635386,0.7045075125208682
0:00:58.057522,18,0,click,0.30498533724340177,0.7028380634390652
0:00:58.147226,19,0,click,0.3255131964809384,0.672787979966611
0:00:59.141293,20,0,click,0.28934506353861195,0.5509181969949917
0:00:59.216157,20,0,click,0.22580645161290322,0.5442404006677797
0:00:59.931039,20,0,click,0.29521016617790813,0.8447412353923205
0:01:00.014883,21,0,click,0.3040078201368524,0.7479131886477463
0:01:00.514973,22,0,click,0.26881720430107525,0.7262103505843072
0:01:00.596859,23,0,click,0.2678396871945259,0.7395659432387311
0:01:00.931920,24,0,click,0.27468230694037143,0.7529215358931552
0:01:01.016601,25,0,click,0.25317693059628543,0.659432387312187
0:01:01.102426,26,0,click,0.3509286412512219,0.682804674457429
0:01:01.438135,27,0,click,0.30303030303030304,0.7479131886477463
0:01:01.522710,28,0,click,0.3597262952101662,0.5859766277128547
0:01:01.723245,28,0,click,0.27663734115347016,0.8113522537562604
0:01:01.960310,29,0,click,0.2678396871945259,0.7479131886477463
0:01:01.962016,30,0,click,0.3998044965786901,0.682804674457429
0:01:02.232856,30,0,click,0.2883675464320626,0.7913188647746243
0:01:02.432752,31,0,click,0.3040078201368524,0.7045075125208682
0:01:02.587236,32,0,click,0.6168132942326491,0.09015025041736224
0:01:02.798290,32,0,click,0.3567937438905181,0.671118530884808
0:01:03.045160,33,0,click,0.29227761485826004,0.7896494156928213
0:01:03.318172,34,0,click,0.2903225806451613,0.7328881469115192
0:01:03.400123,35,0,click,0.2482893450635386,0.7212020033388982
0:01:04.956930,36,0,click,0.24633431085043989,0.7696160267111853
0:01:05.039301,37,0,click,0.26588465298142716,0.659432387312187
0:01:05.123426,38,0,click,0.26588465298142716,0.7512520868113522
0:01:05.479542,39,0,click,0.26392961876832843,0.7295492487479132
0:01:05.613598,40,0,click,0.2913000977517107,0.7262103505843072
0:01:05.919221,41,0,click,0.32453567937438904,0.6110183639398998
0:01:06.190999,42,0,click,0.3225806451612903,0.676126878130217
0:01:06.473712,43,0,click,0.2844574780058651,0.7228714524207012
0:01:06.579714,44,0,click,0.26392961876832843,0.6911519198664441
0:01:06.661632,45,0,click,0.3088954056695992,0.7245409015025042
0:01:07.055955,46,0,click,0.25024437927663734,0.7796327212020033
0:01:07.545272,47,0,click,0.26881720430107525,0.7863105175292153
0:01:07.657551,48,0,click,0.3010752688172043,0.7228714524207012
0:01:07.763458,49,0,click,0.3235581622678397,0.6878130217028381
0:01:08.120468,50,0,click,0.260019550342131,0.5876460767946577
0:01:08.237054,50,0,click,0.2913000977517107,0.667779632721202
0:01:08.773269,51,0,click,0.3040078201368524,0.7612687813021703
0:01:08.775197,52,0,click,0.2561094819159335,0.652754590984975
0:01:08.943175,53,0,click,0.3147605083088954,0.676126878130217
0:01:09.809748,54,0,click,0.26881720430107525,0.7078464106844742
0:01:09.941391,55,0,click,0.31573802541544477,0.5425709515859767
0:01:10.078557,55,0,click,0.3519061583577713,0.028380634390651083
