Time,Operant,Reinforcers,Event,x,y
0:00:10.922792,??,0,click,0.2756598240469208,0.7646076794657763
0:00:11.153795,01,0,click,0.2756598240469208,0.7646076794657763
0:00:11.283523,02,0,click,0.2756598240469208,0.7646076794657763
0:00:11.402290,03,0,click,0.2756598240469208,0.7646076794657763
0:00:11.635515,04,0,click,0.2756598240469208,0.7646076794657763
0:00:11.760450,05,0,click,0.2756598240469208,0.7646076794657763
0:00:12.002628,06,0,click,0.2756598240469208,0.7646076794657763
0:00:12.121051,07,0,click,0.2756598240469208,0.7646076794657763
0:00:12.361662,08,0,click,0.2756598240469208,0.7646076794657763
0:00:12.491287,09,0,click,0.2756598240469208,0.7646076794657763
0:00:12.724917,10,0,click,0.2756598240469208,0.7646076794657763
0:00:12.840303,11,0,click,0.2756598240469208,0.7646076794657763
0:00:13.090939,12,0,click,0.2756598240469208,0.7646076794657763
0:00:13.212677,13,0,click,0.2756598240469208,0.7646076794657763
0:00:13.447053,14,0,click,0.2756598240469208,0.7646076794657763
0:00:13.677930,15,0,click,0.2756598240469208,0.7646076794657763
0:00:13.910450,16,0,click,0.2756598240469208,0.7646076794657763
0:00:14.034646,17,0,click,0.2756598240469208,0.7646076794657763
0:00:14.269313,18,0,click,0.2756598240469208,0.7646076794657763
0:00:14.522213,19,0,click,0.2756598240469208,0.7646076794657763
0:00:14.640569,20,0,click,0.2756598240469208,0.7646076794657763
0:00:14.893492,21,0,click,0.2756598240469208,0.7646076794657763
0:00:15.134385,22,0,click,0.2756598240469208,0.7646076794657763
0:00:15.254034,23,0,click,0.2756598240469208,0.7646076794657763
0:00:15.496064,24,0,click,0.2756598240469208,0.7646076794657763
0:00:15.739010,25,0,click,0.2756598240469208,0.7646076794657763
0:00:15.968438,26,0,click,0.2756598240469208,0.7646076794657763
0:00:16.098718,27,0,click,0.2756598240469208,0.7646076794657763
0:00:16.366035,28,0,click,0.2756598240469208,0.7646076794657763
0:00:16.609530,29,0,click,0.2756598240469208,0.7646076794657763
0:00:16.728863,30,0,click,0.2756598240469208,0.7646076794657763
0:00:16.973565,31,0,click,0.2756598240469208,0.7646076794657763
0:00:17.214132,32,0,click,0.2756598240469208,0.7646076794657763
0:00:17.333903,33,0,click,0.2756598240469208,0.7646076794657763
0:00:17.573356,34,0,click,0.2756598240469208,0.7646076794657763
0:00:17.815359,35,0,click,0.2756598240469208,0.7646076794657763
0:00:17.935491,36,0,click,0.2756598240469208,0.7646076794657763
0:00:18.173014,37,0,click,0.2756598240469208,0.7646076794657763
0:00:18.413916,38,0,click,0.2756598240469208,0.7646076794657763
0:00:18.665650,39,0,click,0.2756598240469208,0.7646076794657763
0:00:18.783777,40,0,click,0.2756598240469208,0.7646076794657763
0:00:19.010957,41,0,click,0.2756598240469208,0.7646076794657763
0:00:19.257260,42,0,click,0.2756598240469208,0.7646076794657763
0:00:19.386780,43,0,click,0.2756598240469208,0.7646076794657763
0:00:19.630749,44,0,click,0.2756598240469208,0.7646076794657763
0:00:19.861393,45,0,click,0.2756598240469208,0.7646076794657763
0:00:20.090129,46,0,click,0.2756598240469208,0.7646076794657763
0:00:20.322397,47,0,click,0.2756598240469208,0.7646076794657763
0:00:20.442267,48,0,click,0.2756598240469208,0.7646076794657763
0:00:20.670060,49,0,click,0.2756598240469208,0.7646076794657763
0:00:20.847451,50,0,click,0.2756598240469208,0.7646076794657763
0:00:21.078327,51,0,click,0.2756598240469208,0.7646076794657763
0:00:21.380522,52,0,click,0.2756598240469208,0.7646076794657763
0:00:21.653345,53,0,click,0.2756598240469208,0.7646076794657763
0:00:21.895102,54,0,click,0.2756598240469208,0.7646076794657763
0:00:22.311942,55,0,click,0.2756598240469208,0.7646076794657763
0:00:22.804295,56,0,click,0.2756598240469208,0.7646076794657763
0:00:23.476422,57,0,click,0.2756598240469208,0.7646076794657763
0:00:24.369181,58,0,click,0.2756598240469208,0.7646076794657763
0:00:25.181766,59,0,click,0.2756598240469208,0.7646076794657763
0:07:35.884678,00,1,click,0.4525904203323558,0.6277128547579298
0:07:37.460839,00,1,click,0.4144672531769306,0.667779632721202
