reinforcement_ratio,warning_signal_points,warning_pecks,punishment_period,feed_time,total_reinforcements,skip_to_next_value,warning_alarm_volume,warning_display_volume,punishment_condition,subject,is_spot_on,random_warning,Time,Reinforcers,Quarter,Pecks,Event,x,y
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:10.110338,0,2.0,19,peck,0.3423611111111111,0.38888888888888884,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:10.649137,0,2.0,19,peck,0.7277777777777777,0.34111111111111114,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:10.760673,0,2.0,20,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:10.821973,0,2.0,20,peck,0.7111111111111111,0.32666666666666666,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:10.896889,0,2.0,21,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:10.970046,0,2.0,21,peck,0.6833333333333333,0.33444444444444443,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:11.056508,0,2.0,22,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:11.105797,0,2.0,22,peck,0.6958333333333333,0.3533333333333334,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:11.503494,0,2.0,23,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:11.559880,0,2.0,23,peck,0.7034722222222223,0.34444444444444444,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:11.646167,0,2.0,24,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:11.702544,0,2.0,24,peck,0.6958333333333333,0.34111111111111114,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:11.788751,0,2.0,25,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:11.862926,0,2.0,25,peck,0.6951388888888889,0.3288888888888889,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:11.949898,0,2.0,26,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:12.023639,0,2.0,26,peck,0.6958333333333333,0.34111111111111114,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:12.109371,0,2.0,27,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:12.158863,0,2.0,27,peck,0.6958333333333333,0.3666666666666667,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:12.246611,0,2.0,28,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:12.320228,0,2.0,28,peck,0.6958333333333333,0.3466666666666667,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:12.407675,0,2.0,29,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:12.456192,0,2.0,29,peck,0.6958333333333333,0.3455555555555555,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:12.544545,0,2.0,30,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:12.618034,0,3.0,30,peck,0.6958333333333333,0.36111111111111116,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:12.705526,0,3.0,31,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:12.779317,0,3.0,31,peck,0.6986111111111111,0.3633333333333333,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:12.891152,0,3.0,32,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:12.977145,0,3.0,32,peck,0.7,0.3522222222222222,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:13.076466,0,3.0,33,green,0,0,False
