Time,Operant,Reinforcers,Event,x,y
0:00:57.398404,??,0,click,0.2756598240469208,0.7712854757929883
0:00:57.750412,01,0,click,0.2805474095796676,0.7395659432387311
0:00:57.838874,02,0,click,0.28641251221896386,0.66110183639399
0:00:58.059910,03,0,click,0.31671554252199413,0.5726210350584306
0:00:58.417532,03,0,click,0.3333333333333333,0.6343906510851419
0:00:58.590621,04,0,click,0.3509286412512219,0.8280467445742905
0:00:58.960037,05,0,click,0.3548387096774194,0.9348914858096828
0:00:59.131589,05,0,click,0.3333333333333333,0.9515859766277128
0:00:59.339506,05,0,click,0.25806451612903225,0.9599332220367279
0:00:59.509914,05,0,click,0.20234604105571846,0.8714524207011686
0:00:59.813514,05,0,click,0.2130987292277615,0.7712854757929883
0:00:59.983663,06,0,click,0.2512218963831867,0.7195325542570952
0:01:00.176978,07,0,click,0.26588465298142716,0.7228714524207012
0:01:00.348044,08,0,click,0.2932551319648094,0.7495826377295493
0:01:00.732329,09,0,click,0.3655913978494624,0.662771285475793
0:01:00.892627,09,0,click,0.38220918866080156,0.6026711185308848
0:01:01.067301,09,0,click,0.3939393939393939,0.5959933222036728
0:01:01.286248,09,0,click,0.40078201368523947,0.667779632721202
0:01:01.652223,10,0,click,0.36656891495601174,0.8647746243739566
0:01:01.833977,10,0,click,0.3147605083088954,0.9181969949916527
0:01:02.069047,10,0,click,0.2404692082111437,0.8447412353923205
0:01:02.243421,11,0,click,0.2512218963831867,0.7579298831385642
0:01:02.434258,12,0,click,0.25219941348973607,0.7512520868113522
0:01:02.606874,13,0,click,0.24437927663734116,0.7228714524207012
0:01:02.798473,14,0,click,0.2316715542521994,0.6894824707846411
0:01:03.095508,14,0,click,0.20918866080156404,0.6227045075125208
0:01:03.266607,14,0,click,0.20918866080156404,0.6176961602671118
0:01:03.483671,14,0,click,0.22776148582600195,0.6327212020033389
0:01:03.909209,15,0,click,0.2805474095796676,0.7696160267111853
0:01:04.081191,16,0,click,0.3128054740957967,0.8163606010016695
0:01:04.279444,17,0,click,0.3489736070381232,0.8931552587646077
0:01:04.482664,17,0,click,0.3509286412512219,0.9015025041736227
0:01:04.689384,17,0,click,0.3343108504398827,0.8030050083472454
0:01:04.929086,18,0,click,0.3225806451612903,0.7228714524207012
0:01:05.176138,19,0,click,0.3304007820136852,0.6878130217028381
0:01:05.387294,20,0,click,0.22580645161290322,0.7078464106844742
0:01:05.683651,21,0,click,0.20821114369501467,0.7913188647746243
