Time,Operant,Reinforcers,Event,x,y
0:00:56.208774,??,0,click,0.3118279569892473,0.6994991652754591
0:01:34.879750,01,0,click,0.3128054740957967,0.6994991652754591
0:01:35.411477,02,0,click,0.3088954056695992,0.7879799666110183
0:01:35.969005,03,0,click,0.3831867057673509,0.5676126878130217
0:01:50.891126,03,0,click,0.3147605083088954,0.7378964941569282
0:01:53.200516,04,0,click,0.34017595307917886,0.7462437395659433
0:01:53.830823,05,0,click,0.29423264907135877,0.682804674457429
0:01:54.192085,06,0,click,0.3284457478005865,0.7829716193656093
0:01:54.452686,07,0,click,0.3118279569892473,0.7729549248747913
0:01:54.758630,08,0,click,0.3304007820136852,0.7913188647746243
0:01:55.491434,09,0,click,0.32942326490713586,0.8013355592654424
0:01:55.765453,10,0,click,0.2883675464320626,0.7228714524207012
0:01:56.259307,11,0,click,0.33528836754643204,0.7996661101836394
0:01:56.500251,12,0,click,0.2903225806451613,0.7262103505843072
0:01:56.759811,13,0,click,0.3304007820136852,0.7796327212020033
0:01:56.992713,14,0,click,0.3333333333333333,0.7979966611018364
0:01:57.508907,15,0,click,0.34017595307917886,0.7195325542570952
0:01:57.730446,16,0,click,0.3519061583577713,0.7412353923205341
0:01:58.008646,17,0,click,0.32746823069403713,0.7095158597662772
0:01:58.251808,18,0,click,0.3616813294232649,0.7562604340567612
0:01:58.506204,19,0,click,0.3333333333333333,0.7829716193656093
0:01:58.737177,20,0,click,0.3147605083088954,0.7479131886477463
0:01:59.015315,21,0,click,0.33235581622678395,0.7979966611018364
0:01:59.245209,22,0,click,0.3362658846529814,0.7061769616026712
0:01:59.449616,23,0,click,0.3391984359726295,0.7278797996661102
0:01:59.720072,24,0,click,0.32942326490713586,0.7696160267111853
0:02:00.610397,25,0,click,0.3313782991202346,0.7378964941569282
0:02:00.848397,26,0,click,0.34506353861192574,0.7562604340567612
0:02:01.905980,27,0,click,0.3362658846529814,0.7429048414023371
0:02:02.191426,28,0,click,0.29423264907135877,0.681135225375626
0:02:02.446960,29,0,click,0.34995112414467255,0.7579298831385642
0:02:03.541401,30,0,click,0.3304007820136852,0.7729549248747913
0:02:03.782499,31,0,click,0.3255131964809384,0.7161936560934892
0:02:04.063696,32,0,click,0.31085043988269795,0.7328881469115192
0:02:04.335606,33,0,click,0.3509286412512219,0.7412353923205341
0:02:05.908280,34,0,click,0.34310850439882695,0.7195325542570952
0:02:06.423061,35,0,click,0.30303030303030304,0.6110183639398998
0:02:08.757978,36,0,click,0.3040078201368524,0.7212020033388982
