Time,Operant,Reinforcers,Event,x,y
0:00:29.609937,??,0,click,0.2903225806451613,0.7245409015025042
0:00:29.815973,01,0,click,0.2844574780058651,0.7045075125208682
0:00:30.153265,02,0,click,0.31378299120234604,0.7145242070116862
0:00:30.484576,03,0,click,0.3128054740957967,0.7128547579298832
0:00:31.276296,04,0,click,0.32453567937438904,0.7562604340567612
0:00:32.404514,05,0,click,0.31671554252199413,0.7145242070116862
0:00:33.625154,06,0,click,0.6920821114369502,0.7529215358931552
0:00:34.923115,06,0,click,0.3040078201368524,0.7178631051752922
0:00:35.064875,07,0,click,0.3088954056695992,0.6944908180300501
0:00:35.750710,08,0,click,0.3010752688172043,0.6944908180300501
0:00:35.938157,09,0,click,0.3118279569892473,0.7278797996661102
0:00:36.192253,10,1,click,0.31573802541544477,0.7161936560934892
0:00:40.921240,00,1,click,0.3088954056695992,0.7045075125208682
0:00:41.035439,01,1,click,0.3128054740957967,0.7128547579298832
0:00:41.626859,02,1,click,0.3176930596285435,0.7378964941569282
0:00:44.667348,03,1,click,0.3088954056695992,0.7545909849749582
0:00:48.129425,04,1,click,0.32746823069403713,0.7595993322203672
0:00:48.131155,05,1,click,0.3206256109481916,0.7696160267111853
0:00:48.726430,06,1,click,0.3088954056695992,0.7813021702838063
0:00:49.354617,07,1,click,0.3010752688172043,0.7395659432387311
0:00:49.437347,08,1,click,0.2991202346041056,0.7245409015025042
0:00:49.545715,08,1,click,0.30009775171065495,0.7345575959933222
0:00:49.546552,08,1,click,0.3128054740957967,0.7429048414023371
0:00:53.736832,00,1,click,0.31085043988269795,0.7262103505843072
0:00:53.915918,01,1,click,0.3020527859237537,0.7328881469115192
0:00:54.110315,02,1,click,0.2981427174975562,0.7145242070116862
0:00:54.266524,03,1,click,0.2981427174975562,0.7195325542570952
0:00:55.371929,04,1,click,0.3118279569892473,0.7395659432387311
0:00:55.373751,05,1,click,0.3176930596285435,0.7479131886477463
0:00:56.553272,06,1,click,0.2883675464320626,0.7629382303839733
0:00:56.554929,07,1,click,0.2913000977517107,0.659432387312187
0:00:56.744922,08,1,click,0.3088954056695992,0.7212020033388982
0:00:56.746078,08,1,click,0.3098729227761486,0.6994991652754591
0:00:56.747318,08,1,click,0.3069403714565005,0.7245409015025042
0:00:56.749735,08,1,click,0.3196480938416422,0.7445742904841403
0:01:00.178852,00,1,click,0.2981427174975562,0.7195325542570952
0:01:00.648554,01,1,click,0.3020527859237537,0.6994991652754591
0:01:01.130086,02,1,click,0.31573802541544477,0.7045075125208682
0:01:02.569809,03,1,click,0.3147605083088954,0.7378964941569282
0:01:06.614359,04,1,click,0.3196480938416422,0.7145242070116862
0:01:07.803857,05,1,click,0.32649071358748777,0.7445742904841403
0:01:09.542730,06,1,click,0.30791788856304986,0.7846410684474123
0:01:11.344551,07,1,click,0.30498533724340177,0.7846410684474123
0:01:20.215039,00,1,click,0.33235581622678395,0.7979966611018364
0:01:21.377434,01,1,click,0.2932551319648094,0.8013355592654424
0:01:22.307599,02,1,click,0.30791788856304986,0.7696160267111853
0:01:23.329049,03,1,click,0.30791788856304986,0.7846410684474123
0:01:26.999946,04,1,click,0.3391984359726295,0.7746243739565943
0:01:28.104755,05,1,click,0.3206256109481916,0.7195325542570952
0:01:29.184733,06,1,click,0.30303030303030304,0.7495826377295493
0:01:30.449655,07,1,click,0.3069403714565005,0.6978297161936561
0:01:31.448989,08,1,click,0.32649071358748777,0.7479131886477463
0:01:37.261610,09,1,click,0.3206256109481916,0.6928213689482471
0:01:41.099768,00,2,click,0.3235581622678397,0.7378964941569282
0:01:41.441480,01,2,click,0.27468230694037143,0.7629382303839733
0:01:44.304627,02,2,click,0.31867057673509286,0.7378964941569282
0:01:45.535360,03,2,click,0.31085043988269795,0.7746243739565943
0:01:47.366291,04,2,click,0.31085043988269795,0.7378964941569282
0:01:50.342440,05,2,click,0.30009775171065495,0.7078464106844742
0:01:59.660399,00,2,click,0.3206256109481916,0.7045075125208682
0:02:01.418552,01,2,click,0.32160312805474095,0.7529215358931552
0:02:03.785179,02,2,click,0.7057673509286413,0.7078464106844742
0:02:05.095610,02,2,click,0.3235581622678397,0.7712854757929883
0:02:06.098754,03,2,click,0.3225806451612903,0.7612687813021703
0:02:07.015720,04,2,click,0.30791788856304986,0.7712854757929883
0:02:07.913169,05,2,click,0.3020527859237537,0.7629382303839733
0:02:08.714359,06,2,click,0.2873900293255132,0.7061769616026712
0:02:10.619022,07,2,click,0.32160312805474095,0.7412353923205341
0:02:11.547755,08,2,click,0.7683284457478006,0.09181969949916524
0:02:13.298314,08,2,click,0.3128054740957967,0.7245409015025042
0:02:14.196194,09,2,click,0.31085043988269795,0.7312186978297162
0:02:20.294478,00,3,click,0.3255131964809384,0.7278797996661102
0:02:21.222206,01,3,click,0.27663734115347016,0.7045075125208682
0:02:24.103822,02,3,click,0.32453567937438904,0.7429048414023371
0:02:25.934002,03,3,click,0.2913000977517107,0.7429048414023371
0:02:27.683043,04,3,click,0.27174975562072334,0.7562604340567612
0:02:29.462534,05,3,click,0.2825024437927664,0.7245409015025042
